,Court,Surface,Round,PlayerA,PlayerA_Pts,PA_B365,PA_EX,PA_LB,PA_PS,PA_MaxBet,PA_AvgBet,PlayerB,PlayerB_Pts,PB_B365,PB_EX,PB_LB,PB_PS,PB_MaxBet,PB_AvgBet,Rank_Diff,Pt_Diff
11944,1,1,2,43.0,1009.0,5.5,4.3,5.5,6.5,6.5,5.45,9.0,3470.0,1.14,1.15,1.14,1.15,1.15,1.15,34.0,-2461.0
11945,1,1,2,77.0,635.0,5.5,5.75,5.0,6.22,6.22,5.62,16.0,1850.0,1.12,1.12,1.14,1.16,1.16,1.14,61.0,-1215.0
11946,1,1,2,115.0,484.0,5.5,4.5,4.33,5.5,5.5,4.96,29.0,1295.0,1.14,1.18,1.2,1.19,1.2,1.18,86.0,-811.0
11947,1,3,1,72.0,690.0,5.5,5.5,5.5,5.4,5.5,5.48,40.0,995.0,1.14,1.13,1.12,1.18,1.18,1.14,32.0,-305.0
11948,0,1,5,38.0,992.0,5.5,4.5,4.5,4.55,5.5,4.76,15.0,2090.0,1.14,1.18,1.17,1.25,1.25,1.19,23.0,-1098.0
11949,1,3,5,51.0,905.0,5.5,5.25,5.0,5.92,5.92,5.42,5.0,5570.0,1.14,1.14,1.17,1.18,1.18,1.16,46.0,-4665.0
11950,1,2,1,62.0,720.0,5.5,5.0,4.5,5.75,5.75,5.19,50.0,947.0,1.14,1.16,1.17,1.17,1.17,1.16,12.0,-227.0
11951,0,1,1,934.0,11.0,5.5,4.25,5.0,4.93,5.5,4.92,160.0,317.0,1.14,1.2,1.14,1.21,1.21,1.17,774.0,-306.0
11952,1,1,3,39.0,1098.0,5.5,5.25,5.0,6.16,6.16,5.48,5.0,5460.0,1.14,1.13,1.14,1.17,1.17,1.15,34.0,-4362.0
11953,0,1,1,120.0,469.0,5.5,5.75,5.0,6.32,6.32,5.64,29.0,1290.0,1.14,1.13,1.14,1.15,1.15,1.14,91.0,-821.0
11954,1,3,1,109.0,483.0,5.5,5.25,5.0,6.49,6.49,5.56,8.0,4440.0,1.14,1.14,1.14,1.14,1.14,1.14,101.0,-3957.0
11955,0,1,5,36.0,1108.0,5.5,5.5,5.0,5.37,5.5,5.34,10.0,2885.0,1.14,1.13,1.14,1.2,1.2,1.15,26.0,-1777.0
11956,1,3,1,330.0,130.0,5.5,4.75,5.5,5.95,5.95,5.43,116.0,488.0,1.12,1.16,1.12,1.16,1.16,1.14,214.0,-358.0
11957,1,1,1,111.0,504.0,5.5,5.0,5.0,5.94,5.94,5.36,60.0,847.0,1.12,1.15,1.14,1.17,1.17,1.15,51.0,-343.0
11958,1,1,2,114.0,488.0,5.5,5.0,5.0,5.47,5.5,5.24,17.0,1710.0,1.12,1.15,1.14,1.19,1.19,1.15,97.0,-1222.0
11959,1,3,2,68.0,721.0,5.5,5.0,5.0,5.67,5.67,5.29,18.0,1885.0,1.14,1.15,1.14,1.18,1.18,1.15,50.0,-1164.0
11960,1,2,7,93.0,601.0,5.5,5.5,5.5,5.92,5.92,5.61,6.0,4720.0,1.14,1.13,1.14,1.18,1.18,1.15,87.0,-4119.0
11961,1,2,2,38.0,1115.0,5.5,5.0,5.5,6.58,6.58,5.65,3.0,7695.0,1.14,1.12,1.14,1.15,1.15,1.14,35.0,-6580.0
11962,1,1,1,233.0,228.0,5.5,4.8,5.0,5.99,5.99,5.32,120.0,510.0,1.14,1.12,1.17,1.16,1.17,1.15,113.0,-282.0
11963,1,2,1,357.0,112.0,5.5,5.0,4.5,6.49,6.49,5.37,29.0,1345.0,1.14,1.15,1.17,1.14,1.17,1.15,328.0,-1233.0
11964,1,2,1,55.0,895.0,5.5,5.48,5.0,5.76,5.76,5.44,18.0,1700.0,1.12,1.12,1.14,1.18,1.18,1.14,37.0,-805.0
11965,1,2,2,43.0,1050.0,5.5,5.75,5.0,6.76,6.76,5.75,6.0,4600.0,1.12,1.12,1.14,1.14,1.14,1.13,37.0,-3550.0
11966,1,1,2,110.0,499.0,5.5,5.4,5.5,5.46,5.5,5.47,5.0,5415.0,1.14,1.13,1.12,1.19,1.19,1.15,105.0,-4916.0
11967,1,2,2,82.0,612.0,5.5,5.0,5.5,6.05,6.05,5.51,7.0,4320.0,1.14,1.15,1.12,1.16,1.16,1.14,75.0,-3708.0
11968,0,1,1,50.0,906.0,5.5,4.5,4.33,5.14,5.5,4.87,37.0,1085.0,1.14,1.18,1.2,1.2,1.2,1.18,13.0,-179.0
11969,1,1,2,61.0,817.0,5.5,4.3,5.0,5.9,5.9,5.18,5.0,4720.0,1.14,1.15,1.17,1.17,1.17,1.16,56.0,-3903.0
11970,0,1,2,203.0,237.0,5.5,4.75,6.5,6.45,6.5,5.8,17.0,1745.0,1.14,1.16,1.1,1.15,1.16,1.14,186.0,-1508.0
11971,1,3,7,69.0,713.0,5.5,5.0,5.0,5.65,5.65,5.29,27.0,1395.0,1.14,1.16,1.17,1.19,1.19,1.17,42.0,-682.0
11972,1,2,2,36.0,1075.0,5.5,4.5,4.33,6.2,6.2,5.13,12.0,2450.0,1.14,1.18,1.2,1.16,1.2,1.17,24.0,-1375.0
11973,1,1,7,19.0,1950.0,5.5,4.8,5.5,5.14,5.5,5.24,1.0,13540.0,1.14,1.12,1.14,1.21,1.21,1.15,18.0,-11590.0
11974,1,2,1,64.0,732.0,5.5,5.0,4.5,5.83,5.83,5.21,12.0,2450.0,1.14,1.15,1.17,1.17,1.17,1.16,52.0,-1718.0
11975,1,2,1,48.0,865.0,5.5,5.5,4.5,5.98,5.98,5.37,17.0,2005.0,1.14,1.13,1.17,1.17,1.17,1.15,31.0,-1140.0
11976,1,3,2,78.0,705.0,5.5,4.3,5.0,5.64,5.64,5.11,52.0,900.0,1.14,1.15,1.17,1.18,1.18,1.16,26.0,-195.0
11977,1,1,1,114.0,480.0,5.5,4.9,4.5,6.49,6.49,5.35,74.0,670.0,1.14,1.16,1.17,1.14,1.17,1.15,40.0,-190.0
11978,1,1,5,21.0,1645.0,5.5,4.8,5.0,6.26,6.26,5.39,2.0,9065.0,1.14,1.11,1.17,1.16,1.17,1.15,19.0,-7420.0
11979,1,1,8,14.0,2605.0,5.5,4.3,5.0,6.54,6.54,5.34,2.0,9065.0,1.14,1.14,1.17,1.15,1.17,1.15,12.0,-6460.0
11980,1,2,3,59.0,855.0,5.5,4.25,4.5,5.96,5.96,5.05,7.0,4035.0,1.12,1.2,1.17,1.17,1.2,1.17,52.0,-3180.0
11981,1,2,3,16.0,1710.0,5.5,4.3,4.5,5.53,5.53,4.96,3.0,8900.0,1.12,1.2,1.17,1.19,1.2,1.17,13.0,-7190.0
11982,1,2,5,23.0,1447.0,5.5,5.5,5.5,6.39,6.39,5.72,3.0,5745.0,1.14,1.13,1.14,1.16,1.16,1.14,20.0,-4298.0
11983,1,1,1,234.0,232.0,5.5,4.4,5.5,5.63,5.63,5.26,29.0,1435.0,1.14,1.14,1.14,1.18,1.18,1.15,205.0,-1203.0
11984,1,1,3,47.0,838.0,5.5,4.85,4.5,5.57,5.57,5.11,12.0,2435.0,1.14,1.15,1.17,1.19,1.19,1.16,35.0,-1597.0
11985,1,2,1,108.0,501.0,5.5,5.75,4.5,6.39,6.39,5.54,33.0,1150.0,1.12,1.12,1.17,1.15,1.17,1.14,75.0,-649.0
11986,1,3,1,73.0,684.0,5.5,6.0,6.0,5.64,6.0,5.79,21.0,1735.0,1.14,1.11,1.11,1.17,1.17,1.13,52.0,-1051.0
11987,1,2,5,8.0,3950.0,5.5,5.0,4.5,6.16,6.16,5.29,1.0,12900.0,1.14,1.16,1.2,1.17,1.2,1.17,7.0,-8950.0
11988,1,2,1,326.0,140.0,5.5,5.5,5.0,6.85,6.85,5.71,70.0,717.0,1.14,1.12,1.14,1.13,1.14,1.13,256.0,-577.0
11989,1,1,1,166.0,306.0,5.5,4.75,4.5,5.98,5.98,5.18,41.0,1075.0,1.14,1.17,1.17,1.17,1.17,1.16,125.0,-769.0
11990,1,2,1,32.0,1155.0,5.5,4.5,4.33,5.8,5.8,5.03,12.0,2570.0,1.14,1.18,1.2,1.17,1.2,1.17,20.0,-1415.0
11991,1,2,1,442.0,79.0,5.5,5.0,5.0,5.3,5.5,5.2,62.0,773.0,1.14,1.15,1.14,1.19,1.19,1.16,380.0,-694.0
11992,1,2,2,81.0,615.0,5.5,5.05,4.5,4.69,5.5,4.94,15.0,2165.0,1.14,1.14,1.17,1.23,1.23,1.17,66.0,-1550.0
11993,1,2,1,45.0,975.0,5.5,5.25,5.5,5.54,5.54,5.45,14.0,2200.0,1.14,1.15,1.12,1.18,1.18,1.15,31.0,-1225.0
11994,1,2,1,33.0,1155.0,5.5,5.25,5.5,5.76,5.76,5.5,28.0,1340.0,1.14,1.15,1.12,1.18,1.18,1.15,5.0,-185.0
11995,1,2,2,52.0,837.0,5.5,5.0,4.5,5.0,5.5,5.0,9.0,3260.0,1.14,1.15,1.17,1.21,1.21,1.17,43.0,-2423.0
11996,1,2,1,427.0,82.0,5.5,4.75,5.5,6.02,6.02,5.44,245.0,195.0,1.14,1.16,1.12,1.16,1.16,1.15,182.0,-113.0
11997,1,1,2,46.0,984.0,5.5,4.6,5.5,5.98,5.98,5.4,8.0,3660.0,1.14,1.13,1.14,1.17,1.17,1.15,38.0,-2676.0
11998,1,1,1,132.0,408.0,5.5,5.0,6.0,5.64,6.0,5.54,79.0,625.0,1.14,1.15,1.11,1.17,1.17,1.14,53.0,-217.0
11999,0,1,1,100.0,576.0,5.5,4.75,5.0,5.31,5.5,5.14,32.0,1190.0,1.14,1.16,1.14,1.19,1.19,1.16,68.0,-614.0
12000,1,2,1,1184.0,6.0,5.5,5.0,5.0,5.85,5.85,5.34,106.0,499.0,1.14,1.15,1.14,1.17,1.17,1.15,1078.0,-493.0
12001,1,2,2,56.0,879.0,5.5,5.0,4.5,5.96,5.96,5.24,5.0,5420.0,1.12,1.15,1.17,1.17,1.17,1.15,51.0,-4541.0
12002,1,2,1,930.0,9.0,5.5,4.75,4.5,5.75,5.75,5.13,78.0,631.0,1.14,1.16,1.17,1.17,1.17,1.16,852.0,-622.0
12003,1,2,2,195.0,252.0,5.5,5.0,5.5,6.02,6.02,5.51,21.0,1780.0,1.14,1.15,1.12,1.17,1.17,1.15,174.0,-1528.0
12004,1,2,1,372.0,104.0,5.5,4.8,4.33,5.14,5.5,4.94,51.0,852.0,1.14,1.16,1.2,1.2,1.2,1.18,321.0,-748.0
12005,1,1,2,45.0,991.0,5.5,5.25,4.5,6.02,6.02,5.32,22.0,1616.0,1.14,1.15,1.17,1.17,1.17,1.16,23.0,-625.0
12006,1,2,3,19.0,1835.0,5.5,4.5,4.0,5.54,5.54,4.89,3.0,5785.0,1.14,1.18,1.22,1.19,1.22,1.18,16.0,-3950.0
12007,1,1,2,83.0,600.0,5.5,4.75,4.5,6.73,6.73,5.37,31.0,1270.0,1.12,1.16,1.17,1.15,1.17,1.15,52.0,-670.0
12008,1,1,7,24.0,1450.0,5.5,4.75,5.0,5.53,5.53,5.2,1.0,13205.0,1.14,1.16,1.17,1.19,1.19,1.17,23.0,-11755.0
12009,1,1,7,120.0,481.0,5.5,5.0,5.5,6.23,6.23,5.56,9.0,2595.0,1.14,1.15,1.14,1.16,1.16,1.15,111.0,-2114.0
12010,0,1,2,83.0,635.0,5.5,4.5,5.5,5.23,5.5,5.18,9.0,3165.0,1.14,1.16,1.12,1.2,1.2,1.16,74.0,-2530.0
12011,0,1,2,63.0,780.0,5.5,5.25,5.5,5.54,5.54,5.45,6.0,4460.0,1.14,1.12,1.12,1.19,1.19,1.14,57.0,-3680.0
12012,1,2,1,384.0,113.0,5.5,5.25,4.33,5.84,5.84,5.23,45.0,985.0,1.14,1.15,1.2,1.17,1.2,1.17,339.0,-872.0
12013,0,1,5,92.0,563.0,5.5,5.0,5.0,5.99,5.99,5.37,7.0,4810.0,1.14,1.15,1.14,1.17,1.17,1.15,85.0,-4247.0
12014,0,1,7,40.0,1053.0,5.5,4.75,5.0,6.26,6.26,5.38,6.0,4245.0,1.14,1.17,1.17,1.16,1.17,1.16,34.0,-3192.0
12015,1,1,1,57.0,855.0,5.5,5.0,5.0,5.5,5.5,5.25,27.0,1480.0,1.12,1.15,1.14,1.18,1.18,1.15,30.0,-625.0
12016,1,1,5,21.0,1715.0,5.5,5.0,5.5,5.96,5.96,5.49,5.0,5045.0,1.14,1.16,1.14,1.17,1.17,1.15,16.0,-3330.0
12017,1,1,1,207.0,241.0,5.5,5.0,4.5,5.99,5.99,5.25,37.0,1073.0,1.12,1.15,1.17,1.16,1.17,1.15,170.0,-832.0
12018,1,2,1,48.0,920.0,5.5,5.5,4.5,6.67,6.67,5.54,23.0,1535.0,1.14,1.13,1.17,1.14,1.17,1.15,25.0,-615.0
12019,0,1,7,112.0,499.0,5.5,4.5,5.0,5.38,5.5,5.1,25.0,1415.0,1.16,1.18,1.17,1.2,1.2,1.18,87.0,-916.0
12020,0,1,1,310.0,136.0,5.5,4.75,4.5,5.78,5.78,5.13,74.0,682.0,1.14,1.15,1.17,1.17,1.17,1.16,236.0,-546.0
12021,1,2,1,253.0,189.0,5.5,4.8,4.33,5.75,5.75,5.1,57.0,846.0,1.12,1.16,1.2,1.17,1.2,1.16,196.0,-657.0
12022,1,2,1,65.0,719.0,5.5,5.25,5.5,5.81,5.81,5.52,19.0,1655.0,1.12,1.14,1.13,1.17,1.17,1.14,46.0,-936.0
12023,1,1,3,132.0,435.0,5.5,4.5,5.5,6.61,6.61,5.53,26.0,1405.0,1.14,1.16,1.14,1.15,1.16,1.15,106.0,-970.0
12024,1,1,1,126.0,469.0,5.5,4.75,4.5,6.09,6.09,5.21,51.0,885.0,1.14,1.17,1.17,1.16,1.17,1.16,75.0,-416.0
12025,1,2,2,108.0,517.0,5.5,4.5,5.0,5.39,5.5,5.1,19.0,1655.0,1.12,1.18,1.14,1.19,1.19,1.16,89.0,-1138.0
12026,0,1,5,63.0,690.0,5.5,4.5,4.33,6.0,6.0,5.08,25.0,1415.0,1.14,1.18,1.2,1.17,1.2,1.17,38.0,-725.0
12027,1,2,1,62.0,781.0,5.5,5.25,6.0,5.95,6.0,5.68,40.0,1050.0,1.14,1.11,1.12,1.16,1.16,1.13,22.0,-269.0
12028,1,1,7,7.0,4570.0,5.5,4.75,5.0,5.69,5.69,5.24,2.0,10970.0,1.14,1.16,1.17,1.19,1.19,1.17,5.0,-6400.0
12029,1,1,8,6.0,4070.0,5.5,4.75,5.5,5.84,5.84,5.4,1.0,16540.0,1.14,1.16,1.14,1.18,1.18,1.16,5.0,-12470.0
12030,1,1,7,26.0,1375.0,5.5,5.0,5.0,6.65,6.65,5.54,6.0,4890.0,1.14,1.16,1.17,1.15,1.17,1.16,20.0,-3515.0
12031,1,2,2,270.0,190.0,5.5,5.0,5.0,6.45,6.45,5.49,25.0,1525.0,1.14,1.13,1.17,1.15,1.17,1.15,245.0,-1335.0
12032,1,1,2,91.0,602.0,5.5,5.0,4.5,5.83,5.83,5.21,34.0,1145.0,1.14,1.16,1.17,1.17,1.17,1.16,57.0,-543.0
12033,0,1,1,161.0,325.0,5.5,4.65,5.0,5.54,5.54,5.17,12.0,2435.0,1.14,1.17,1.14,1.18,1.18,1.16,149.0,-2110.0
12034,1,1,7,9.0,3115.0,5.5,4.5,5.5,5.77,5.77,5.32,2.0,11120.0,1.14,1.16,1.14,1.18,1.18,1.16,7.0,-8005.0
12035,0,1,2,808.0,20.0,5.5,5.25,5.0,5.71,5.71,5.37,27.0,1355.0,1.14,1.15,1.14,1.18,1.18,1.15,781.0,-1335.0
12036,1,1,4,26.0,1455.0,5.5,5.25,5.5,5.45,5.5,5.43,2.0,10260.0,1.14,1.15,1.14,1.2,1.2,1.16,24.0,-8805.0
12037,1,1,7,13.0,2320.0,5.5,5.25,5.5,5.13,5.5,5.35,2.0,10260.0,1.14,1.15,1.14,1.21,1.21,1.16,11.0,-7940.0
12038,1,2,2,26.0,1485.0,5.5,4.5,5.5,6.27,6.27,5.44,5.0,5675.0,1.14,1.16,1.14,1.16,1.16,1.15,21.0,-4190.0
12039,1,1,5,39.0,1080.0,5.5,4.5,5.0,4.84,5.5,4.96,7.0,4425.0,1.14,1.16,1.17,1.23,1.23,1.18,32.0,-3345.0
12040,0,1,6,8.0,3490.0,5.5,5.05,5.0,6.28,6.28,5.46,3.0,7600.0,1.14,1.14,1.17,1.16,1.17,1.15,5.0,-4110.0
12041,1,2,1,134.0,432.0,5.5,4.8,5.5,6.18,6.18,5.5,35.0,1195.0,1.14,1.14,1.14,1.15,1.15,1.14,99.0,-763.0
12042,1,2,7,6.0,4290.0,5.5,5.5,5.5,5.83,5.83,5.58,1.0,16550.0,1.14,1.11,1.14,1.18,1.18,1.14,5.0,-12260.0
12043,1,1,7,61.0,813.0,5.5,5.5,5.0,6.08,6.08,5.52,8.0,3665.0,1.12,1.12,1.14,1.17,1.17,1.14,53.0,-2852.0
12044,1,2,2,42.0,1005.0,5.5,4.3,5.0,6.16,6.16,5.24,12.0,2680.0,1.14,1.16,1.17,1.16,1.17,1.16,30.0,-1675.0
12045,1,1,2,43.0,1008.0,5.5,4.75,4.5,5.55,5.55,5.08,26.0,1500.0,1.14,1.17,1.17,1.18,1.18,1.17,17.0,-492.0
12046,1,2,2,21.0,1705.0,5.5,5.25,5.0,5.83,5.83,5.4,5.0,5280.0,1.14,1.14,1.14,1.17,1.17,1.15,16.0,-3575.0
12047,1,1,2,102.0,551.0,5.5,4.3,4.33,5.98,5.98,5.03,30.0,1385.0,1.12,1.2,1.2,1.17,1.2,1.17,72.0,-834.0
12048,0,1,5,70.0,660.0,5.5,4.25,5.0,6.0,6.0,5.19,20.0,1727.0,1.14,1.2,1.14,1.17,1.2,1.16,50.0,-1067.0
12049,1,3,1,48.0,960.0,5.5,4.75,5.0,6.02,6.02,5.32,28.0,1334.0,1.12,1.16,1.14,1.16,1.16,1.15,20.0,-374.0
12050,0,1,2,73.0,675.0,5.5,5.25,4.5,5.04,5.5,5.07,13.0,2200.0,1.14,1.15,1.17,1.21,1.21,1.17,60.0,-1525.0
12051,1,1,5,23.0,1485.0,5.5,5.0,5.0,6.61,6.61,5.53,7.0,4795.0,1.14,1.16,1.17,1.15,1.17,1.16,16.0,-3310.0
12052,1,3,2,55.0,857.0,5.5,5.75,5.0,7.05,7.05,5.83,16.0,1885.0,1.14,1.12,1.14,1.13,1.14,1.13,39.0,-1028.0
12053,1,1,1,790.0,20.0,5.5,5.0,4.0,5.88,5.88,5.1,60.0,790.0,1.14,1.16,1.22,1.16,1.22,1.17,730.0,-770.0
12054,1,1,1,76.0,626.0,5.5,5.0,4.33,6.02,6.02,5.21,32.0,1255.0,1.12,1.15,1.2,1.16,1.2,1.16,44.0,-629.0
12055,1,2,2,135.0,427.0,5.5,6.0,5.5,5.54,6.0,5.64,11.0,2605.0,1.14,1.11,1.12,1.19,1.19,1.14,124.0,-2178.0
12056,1,2,1,564.0,48.0,5.5,5.5,5.0,5.56,5.56,5.39,155.0,355.0,1.14,1.13,1.14,1.18,1.18,1.15,409.0,-307.0
12057,1,1,2,80.0,679.0,5.5,4.8,5.5,6.7,6.7,5.63,9.0,3470.0,1.14,1.12,1.12,1.14,1.14,1.13,71.0,-2791.0
12058,1,3,1,31.0,1195.0,5.5,4.75,4.5,5.5,5.5,5.06,2.0,9165.0,1.14,1.17,1.17,1.18,1.18,1.17,29.0,-7970.0
12059,1,2,8,54.0,860.0,5.5,5.25,5.5,5.77,5.77,5.51,1.0,14085.0,1.14,1.15,1.14,1.18,1.18,1.15,53.0,-13225.0
12060,1,2,1,75.0,646.0,5.5,5.75,5.0,6.22,6.22,5.62,45.0,1000.0,1.14,1.12,1.14,1.15,1.15,1.14,30.0,-354.0
12061,1,2,1,382.0,102.0,5.5,5.0,5.0,5.75,5.75,5.31,31.0,1310.0,1.12,1.15,1.14,1.17,1.17,1.15,351.0,-1208.0
12062,1,1,5,73.0,639.0,5.5,4.5,5.0,6.12,6.12,5.28,7.0,4270.0,1.12,1.18,1.14,1.17,1.18,1.15,66.0,-3631.0
12063,1,1,1,313.0,140.0,5.5,5.0,5.0,6.0,6.0,5.38,36.0,1065.0,1.14,1.15,1.14,1.16,1.16,1.15,277.0,-925.0
12064,1,3,2,148.0,374.0,5.5,4.5,4.33,6.16,6.16,5.12,55.0,817.0,1.14,1.18,1.2,1.16,1.2,1.17,93.0,-443.0
12065,1,1,8,14.0,2410.0,5.5,4.5,5.5,5.8,5.8,5.33,1.0,16540.0,1.14,1.16,1.17,1.18,1.18,1.16,13.0,-14130.0
12066,1,1,1,76.0,628.0,5.5,4.5,5.0,5.98,5.98,5.25,75.0,637.0,1.12,1.18,1.14,1.17,1.18,1.15,1.0,-9.0
12067,1,2,1,510.0,61.0,5.5,5.0,5.5,4.67,5.5,5.17,112.0,512.0,1.14,1.15,1.12,1.23,1.23,1.16,398.0,-451.0
12068,1,1,7,5.0,4810.0,5.5,5.0,5.0,5.92,5.92,5.36,1.0,16540.0,1.14,1.13,1.17,1.18,1.18,1.16,4.0,-11730.0
12069,1,2,1,236.0,195.0,5.5,5.25,5.0,5.75,5.75,5.38,100.0,566.0,1.12,1.15,1.14,1.17,1.17,1.15,136.0,-371.0
12070,1,2,1,94.0,543.0,5.5,5.25,4.5,6.83,6.83,5.52,24.0,1502.0,1.14,1.14,1.17,1.14,1.17,1.15,70.0,-959.0
12071,1,2,5,41.0,1050.0,5.5,5.0,5.0,6.23,6.23,5.43,15.0,2430.0,1.14,1.13,1.17,1.16,1.17,1.15,26.0,-1380.0
12072,1,2,1,171.0,321.0,5.5,4.25,4.33,5.47,5.5,4.89,26.0,1375.0,1.12,1.2,1.2,1.18,1.2,1.18,145.0,-1054.0
12073,1,1,3,124.0,472.0,5.5,5.0,5.5,7.29,7.29,5.82,14.0,2510.0,1.14,1.13,1.14,1.13,1.14,1.14,110.0,-2038.0
12074,1,1,2,107.0,532.0,5.5,4.75,4.33,4.97,5.5,4.89,18.0,1788.0,1.14,1.17,1.2,1.22,1.22,1.18,89.0,-1256.0
12075,1,2,1,52.0,930.0,5.5,5.0,5.0,6.52,6.52,5.51,44.0,1009.0,1.14,1.16,1.14,1.15,1.16,1.15,8.0,-79.0
12076,0,1,1,157.0,346.0,5.5,4.5,4.5,5.54,5.54,5.01,24.0,1535.0,1.12,1.18,1.17,1.18,1.18,1.16,133.0,-1189.0
12077,1,1,3,71.0,696.0,5.5,4.75,5.5,6.16,6.16,5.48,6.0,4865.0,1.13,1.14,1.13,1.17,1.17,1.14,65.0,-4169.0
12078,0,1,2,21.0,1730.0,5.5,5.25,4.5,5.85,5.85,5.28,6.0,4245.0,1.14,1.15,1.17,1.17,1.17,1.16,15.0,-2515.0
12079,0,1,3,16.0,2070.0,5.5,5.0,5.5,6.08,6.08,5.52,2.0,11120.0,1.14,1.16,1.14,1.17,1.17,1.15,14.0,-9050.0
12080,0,1,5,8.0,3240.0,5.5,4.5,5.0,5.69,5.69,5.17,2.0,11120.0,1.14,1.18,1.17,1.19,1.19,1.17,6.0,-7880.0
12081,1,1,2,120.0,485.0,5.5,4.75,6.0,7.21,7.21,5.87,16.0,2130.0,1.14,1.14,1.12,1.13,1.14,1.13,104.0,-1645.0
12082,1,1,2,35.0,1115.0,5.5,5.25,5.5,6.05,6.05,5.58,7.0,4660.0,1.12,1.12,1.12,1.15,1.15,1.13,28.0,-3545.0
12083,0,1,5,10.0,3130.0,5.5,5.5,5.5,5.37,5.5,5.47,1.0,11670.0,1.14,1.13,1.14,1.2,1.2,1.15,9.0,-8540.0
12084,1,1,2,107.0,521.0,5.5,4.75,4.5,5.8,5.8,5.14,7.0,4500.0,1.13,1.14,1.17,1.17,1.17,1.15,100.0,-3979.0
12085,1,1,2,139.0,408.0,5.5,4.75,4.5,5.04,5.5,4.95,20.0,1770.0,1.13,1.14,1.17,1.21,1.21,1.16,119.0,-1362.0
12086,0,1,1,365.0,119.0,5.5,4.5,4.5,6.49,6.49,5.25,89.0,574.0,1.12,1.18,1.17,1.14,1.18,1.15,276.0,-455.0
12087,1,2,1,565.0,47.0,5.5,4.75,5.5,4.9,5.5,5.16,91.0,595.0,1.14,1.15,1.12,1.21,1.21,1.16,474.0,-548.0
12088,1,1,2,77.0,691.0,5.5,4.3,5.0,6.7,6.7,5.38,14.0,2510.0,1.14,1.16,1.17,1.14,1.17,1.15,63.0,-1819.0
12089,0,1,1,74.0,638.0,5.5,4.5,4.5,6.23,6.23,5.18,8.0,3325.0,1.12,1.18,1.17,1.15,1.18,1.16,66.0,-2687.0
12090,0,1,7,8.0,3330.0,5.5,5.5,5.5,5.61,5.61,5.53,2.0,10610.0,1.14,1.13,1.14,1.19,1.19,1.15,6.0,-7280.0
12091,0,1,1,69.0,710.0,5.5,5.45,4.5,5.81,5.81,5.32,13.0,2025.0,1.14,1.13,1.17,1.17,1.17,1.15,56.0,-1315.0
12092,0,1,7,110.0,517.0,5.5,5.2,5.5,6.08,6.08,5.57,5.0,5360.0,1.14,1.14,1.14,1.17,1.17,1.15,105.0,-4843.0
12093,1,3,2,105.0,548.0,5.5,5.5,5.0,5.85,5.85,5.46,17.0,1775.0,1.14,1.13,1.14,1.17,1.17,1.15,88.0,-1227.0
12094,0,1,1,250.0,192.0,5.5,4.5,5.0,5.25,5.5,5.06,66.0,732.0,1.14,1.18,1.14,1.19,1.19,1.16,184.0,-540.0
12095,1,2,7,71.0,726.0,5.5,5.25,4.5,5.65,5.65,5.23,19.0,1930.0,1.14,1.15,1.2,1.19,1.2,1.17,52.0,-1204.0
12096,0,1,2,79.0,684.0,5.5,5.25,5.0,6.09,6.09,5.46,24.0,1505.0,1.14,1.15,1.14,1.16,1.16,1.15,55.0,-821.0
12097,1,1,3,33.0,1175.0,5.5,5.0,5.0,5.11,5.5,5.15,5.0,4700.0,1.14,1.15,1.14,1.21,1.21,1.16,28.0,-3525.0
12098,0,1,1,62.0,775.0,5.5,5.25,5.5,6.85,6.85,5.78,11.0,2565.0,1.14,1.14,1.14,1.13,1.14,1.14,51.0,-1790.0
12099,1,3,2,107.0,581.0,5.5,4.75,5.5,7.04,7.04,5.7,25.0,1520.0,1.14,1.12,1.14,1.14,1.14,1.14,82.0,-939.0
12100,1,1,1,45.0,915.0,5.5,5.0,4.5,5.72,5.72,5.18,35.0,1075.0,1.14,1.15,1.17,1.17,1.17,1.16,10.0,-160.0
12101,1,1,5,46.0,855.0,5.5,5.0,4.5,5.92,5.92,5.23,4.0,5120.0,1.14,1.16,1.17,1.18,1.18,1.16,42.0,-4265.0
12102,1,1,1,223.0,210.0,5.5,5.0,4.5,5.94,5.94,5.24,46.0,897.0,1.14,1.15,1.17,1.16,1.17,1.16,177.0,-687.0
12103,0,1,1,58.0,798.0,5.5,5.4,5.5,6.32,6.32,5.68,8.0,3805.0,1.14,1.13,1.14,1.15,1.15,1.14,50.0,-3007.0
12104,0,1,5,98.0,581.0,5.5,4.5,4.5,5.3,5.5,4.95,12.0,2210.0,1.14,1.18,1.17,1.2,1.2,1.17,86.0,-1629.0
12105,0,1,7,12.0,2210.0,5.5,4.75,5.5,5.45,5.5,5.3,4.0,7165.0,1.14,1.16,1.13,1.2,1.2,1.16,8.0,-4955.0
12106,1,2,5,20.0,1575.0,5.5,5.0,5.5,7.05,7.05,5.76,11.0,2655.0,1.14,1.15,1.12,1.14,1.15,1.14,9.0,-1080.0
12107,1,1,1,557.0,56.0,5.5,4.3,4.5,5.84,5.84,5.04,65.0,741.0,1.14,1.18,1.17,1.17,1.18,1.17,492.0,-685.0
12108,0,1,7,118.0,473.0,5.5,4.9,5.0,5.88,5.88,5.32,14.0,2190.0,1.14,1.16,1.17,1.18,1.18,1.16,104.0,-1717.0
